stop_id,stop_name,stop_lat,stop_lon,platform_code,parent_station,location_type
7015400,London Saint Pancras International,51.5310399,-0.1260606,,,1
7015400:0,London Saint Pancras International,51.5310399,-0.1260606,,7015400,0
7015440,Ebbsfleet International,51.44304,0.32107,,,1
7015440:0,Ebbsfleet International,51.44304,0.32107,,7015440,0
8008094,Düsseldorf Hbf,51.219962,6.794319,,,1
8008094:0,Düsseldorf Hbf,51.219962,6.794319,,8008094,0
8010184,Essen Hbf,51.451355,4.4512862,,,1
8010184:0,Essen Hbf,51.451355,4.4512862,,8010184,0
8010316,Duisburg Hbf,51.42978,6.7759037,,,1
8010316:0,Duisburg Hbf,51.42978,6.7759037,,8010316,0
8011068,Frankfurt am Main Hbf,50.1071318,8.6653708,,,1
8011068:0,Frankfurt am Main Hbf,50.1071318,8.6653708,,8011068,0
8011090,Frankfurt am Main Flughafen,50.051696,8.569853,,,1
8011090:0,Frankfurt am Main Flughafen,50.051696,8.569853,,8011090,0
8015345,Aachen Hbf,50.770832,6.105275,,,1
8015345:0,Aachen Hbf,50.770832,6.105275,,8015345,0
8015458,Köln Hbf,50.942721,6.958823,,,1
8015458:0,Köln Hbf,50.942721,6.958823,,8015458,0
8015588,Siegburg,50.793916,7.203029,,,1
8015588:0,Siegburg,50.793916,7.203029,,8015588,0
8032572,Limburg Süd,50.3825,8.096112,,,1
8032572:0,Limburg Süd,50.3825,8.096112,,8032572,0
8039904,Düsseldorf Flughafen Hbf,51.292008,6.786837,,,1
8039904:0,Düsseldorf Flughafen Hbf,51.292008,6.786837,,8039904,0
8200100,Lëtzebuerg,49.599996,6.133331,,,1
8200100:0,Lëtzebuerg,49.599996,6.133331,,8200100,0
8200110,Mersch,49.748893,6.106111,,,1
8200110:0,Mersch,49.748893,6.106111,,8200110,0
8200120,Ettelbréck,49.847496,6.104169,,,1
8200120:0,Ettelbréck,49.847496,6.104169,,8200120,0
8200130,Kautebaach,49.9486113,6.020003,,,1
8200130:0,Kautebaach,49.9486113,6.020003,,8200130,0
8200132,Wilwerwiltz,49.988887,5.999166,,,1
8200132:0,Wilwerwiltz,49.988887,5.999166,,8200132,0
8200133,Drauffelt,50.017778,6.006106,,,1
8200133:0,Drauffelt,50.017778,6.006106,,8200133,0
8200134,Clervaux,50.054724,6.031393,,,1
8200134:0,Clervaux,50.054724,6.031393,,8200134,0
8200136,Troisvierges,50.121109,6.000281,,,1
8200136:0,Troisvierges,50.121109,6.000281,,8200136,0
8200510,Bertrange Strassen,49.613002,6.060601,,,1
8200510:0,Bertrange Strassen,49.613002,6.060601,,8200510,0
8200516,Mamer,49.625663,6.02014,,,1
8200516:0,Mamer,49.625663,6.02014,,8200516,0
8200518,Kapellen,49.644996,5.990833,,,1
8200518:0,Kapellen,49.644996,5.990833,,8200518,0
8200520,Klengbetten,49.646389,5.916385,,,1
8200520:0,Klengbetten,49.646389,5.916385,,8200520,0
8200940,Rodange,49.551283,5.845028,,,1
8200940:0,Rodange,49.551283,5.845028,,8200940,0
8210014,Mamer-Lycée,49.618415,6.02968,,,1
8210014:0,Mamer-Lycée,49.618415,6.02968,,8210014,0
8400058,Amsterdam CS,52.379128,4.900272,,,1
8400058:0,Amsterdam CS,52.379128,4.900272,,8400058,0
8400180,Dordrecht,51.799998,4.666668,,,1
8400180:0,Dordrecht,51.799998,4.666668,,8400180,0
8400219,Eijsden,50.772135,5.709786,,,1
8400219:0,Eijsden,50.772135,5.709786,,8400219,0
8400280,Den Haag HS,52.083329,4.299999,,,1
8400280:0,Den Haag HS,52.083329,4.299999,,8400280,0
8400424,Maastricht,50.85,5.683331,,,1
8400424:0,Maastricht,50.85,5.683331,,8400424,0
8400426,Maastricht Randwyck,50.838502,5.716707,,,1
8400426:0,Maastricht Randwyck,50.838502,5.716707,,8400426,0
8400526,Roosendaal,51.533333,4.466667,,,1
8400526:0,Roosendaal,51.533333,4.466667,,8400526,0
8400530,Rotterdam CS,51.925093,4.469424,,,1
8400530:0,Rotterdam CS,51.925093,4.469424,,8400530,0
8400561,Schiphol,52.308294,4.762268,,,1
8400561:0,Schiphol,52.308294,4.762268,,8400561,0
8500010,Basel,47.547408,7.590716,,,1
8500010:0,Basel,47.547408,7.590716,,8500010,0
8711184,Marne-la-Vallée - Chessy,48.868256,2.782184,,,1
8711184:0,Marne-la-Vallée - Chessy,48.868256,2.782184,,8711184,0
8718201,Colmar,48.083335,7.366668,,,1
8718201:0,Colmar,48.083335,7.366668,,8718201,0
8718206,Mulhouse,47.749998,7.333336,,,1
8718206:0,Mulhouse,47.749998,7.333336,,8718206,0
8718213,Saint-Louis-Haut-Rhin,47.5907,7.555316,,,1
8718213:0,Saint-Louis-Haut-Rhin,47.5907,7.555316,,8718213,0
8719100,Thionville,49.366663,6.166663,,,1
8719100:0,Thionville,49.366663,6.166663,,8719100,0
8719203,Metz,49.13333,6.166663,,,1
8719203:0,Metz,49.13333,6.166663,,8719203,0
8721202,Strasbourg,48.585437,7.733905,,,1
8721202:0,Strasbourg,48.585437,7.733905,,8721202,0
8721222,Saverne,48.744798,7.362255,,,1
8721222:0,Saverne,48.744798,7.362255,,8721222,0
8721405,Selestat,48.26667,7.449999,,,1
8721405:0,Selestat,48.26667,7.449999,,8721405,0
8722326,Lille Europe,50.636108,3.071516,,,1
8722326:0,Lille Europe,50.636108,3.071516,,8722326,0
8727100,Paris Nord,48.8809984,2.3553093,,,1
8727100:0,Paris Nord,48.8809984,2.3553093,,8727100,0
8727149,Aéroport Charles-de-Gaulle TGV,49.003955,2.571123,,,1
8727149:0,Aéroport Charles-de-Gaulle TGV,49.003955,2.571123,,8727149,0
8728105,Croix l'Allumette,50.675708,3.13381,,,1
8728105:0,Croix l'Allumette,50.675708,3.13381,,8728105,0
8728600,Lille Flandres,50.633333,3.066669,,,1
8728600:0,Lille Flandres,50.633333,3.066669,,8728600,0
8728606,Hellemmes,50.626941,3.108892,,,1
8728606:0,Hellemmes,50.626941,3.108892,,8728606,0
8728654,Tourcoing,50.716663,3.168033,,,1
8728654:0,Tourcoing,50.716663,3.168033,,8728654,0
8728671,Croix Wasquehal,50.6764687,3.149272,,,1
8728671:0,Croix Wasquehal,50.6764687,3.149272,,8728671,0
8728673,Roubaix,50.699997,3.166666,,,1
8728673:0,Roubaix,50.699997,3.166666,,8728673,0
8728683,Pont de Bois,50.624164,3.1275,,,1
8728683:0,Pont de Bois,50.624164,3.1275,,8728683,0
8728685,Annappes,50.6228168,3.1473086,,,1
8728685:0,Annappes,50.6228168,3.1473086,,8728685,0
8728686,Ascq,50.616666,3.166666,,,1
8728686:0,Ascq,50.616666,3.166666,,8728686,0
8728687,Baisieux,50.610039,3.2378999,,,1
8728687:0,Baisieux,50.610039,3.2378999,,8728687,0
8728710,Lezennes,50.616666,3.116667,,,1
8728710:0,Lezennes,50.616666,3.116667,,8728710,0
8731388,Haute-Picardie TGV,49.623044,2.802566,,,1
8731388:0,Haute-Picardie TGV,49.623044,2.802566,,8731388,0
8731896,Avignon TGV,43.921433,4.785841,,,1
8731896:0,Avignon TGV,43.921433,4.785841,,8731896,0
8731901,Aix-en-Provence TGV,43.455128,5.317243,,,1
8731901:0,Aix-en-Provence TGV,43.455128,5.317243,,8731901,0
8772202,Lyon-Perrache TGV,45.748360,4.825301,,,1
8772202:0,Lyon-Perrache TGV,45.748360,4.825301,,8772202,0
8772319,Lyon Part Dieu TGV,45.7612738,4.8594013,,,1
8772319:0,Lyon Part Dieu TGV,45.7612738,4.8594013,,8772319,0
8774100,Chambéry-Challes-les-Eaux,45.571498,5.919756,,,1
8774100:0,Chambéry-Challes-les-Eaux,45.571498,5.919756,,8774100,0
8774164,Albertville,45.673624,6.383617,,,1
8774164:0,Albertville,45.673624,6.383617,,8774164,0
8774172,Moûtiers-Salins-Brides-les-Bai,45.486693,6.531454,,,1
8774172:0,Moûtiers-Salins-Brides-les-Bai,45.486693,6.531454,,8774172,0
8774176,Aime-la-Plagne,45.554202,6.648394,,,1
8774176:0,Aime-la-Plagne,45.554202,6.648394,,8774176,0
8774177,Landry,45.574194,6.733522,,,1
8774177:0,Landry,45.574194,6.733522,,8774177,0
8774179,Bourg-Saint-Maurice,45.618826,6.771664,,,1
8774179:0,Bourg-Saint-Maurice,45.618826,6.771664,,8774179,0
8775100,Marseille-Saint-Charles,43.303178,5.380752,,,1
8775100:0,Marseille-Saint-Charles,43.303178,5.380752,,8775100,0
8775500,Toulon,43.1274781,5.9326648,,,1
8775500:0,Toulon,43.1274781,5.9326648,,8775500,0
8775544,Les Arcs - Draguignan,43.4555673,6.4826446,,,1
8775544:0,Les Arcs - Draguignan,43.4555673,6.4826446,,8775544,0
8775605,Nice Ville,43.704605,7.261928,,,1
8775605:0,Nice Ville,43.704605,7.261928,,8775605,0
8775752,Saint-Raphaël-Valescure,43.423456,6.768825,,,1
8775752:0,Saint-Raphaël-Valescure,43.423456,6.768825,,8775752,0
8775762,Cannes,43.553742,7.019895,,,1
8775762:0,Cannes,43.553742,7.019895,,8775762,0
8775767,Antibes,43.586618,7.1201361,,,1
8775767:0,Antibes,43.586618,7.1201361,,8775767,0
8776290,Lyon-Saint Exupéry TGV,45.720907,5.075822,,,1
8776290:0,Lyon-Saint Exupéry TGV,45.720907,5.075822,,8776290,0
8776302,Valence TGV,44.992586,4.978529,,,1
8776302:0,Valence TGV,44.992586,4.978529,,8776302,0
8777300,Montpellier,43.604947,3.880534,,,1
8777300:0,Montpellier,43.604947,3.880534,,8777300,0
8777320,Sète,43.412810,3.696535,,,1
8777320:0,Sète,43.412810,3.696535,,8777320,0
8777500,Nîmes,43.832602,4.365997,,,1
8777500:0,Nîmes,43.832602,4.365997,,8777500,0
8778100,Béziers,43.336177,3.218794,,,1
8778100:0,Béziers,43.336177,3.218794,,8778100,0
8778110,Narbonne,43.190399,3.006010,,,1
8778110:0,Narbonne,43.190399,3.006010,,8778110,0
8778127,Agde,43.317498,3.465800,,,1
8778127:0,Agde,43.317498,3.465800,,8778127,0
8778400,Perpignan,42.695938,2.879397,,,1
8778400:0,Perpignan,42.695938,2.879397,,8778400,0
8811007,Schaarbeek/Schaerbeek,50.878513,4.378636,,,1
8811007:0,Schaarbeek/Schaerbeek,50.878513,4.378636,,8811007,0
8811007:1,Schaarbeek/Schaerbeek,50.878513,4.378636,1,8811007,0
8811007:2,Schaarbeek/Schaerbeek,50.878513,4.378636,2,8811007,0
8811007:3,Schaarbeek/Schaerbeek,50.878513,4.378636,3,8811007,0
8811007:4,Schaarbeek/Schaerbeek,50.878513,4.378636,4,8811007,0
8811007:5,Schaarbeek/Schaerbeek,50.878513,4.378636,5,8811007,0
8811007:6,Schaarbeek/Schaerbeek,50.878513,4.378636,6,8811007,0
8811007:7,Schaarbeek/Schaerbeek,50.878513,4.378636,7,8811007,0
8811007:8,Schaarbeek/Schaerbeek,50.878513,4.378636,8,8811007,0
8811007:9,Schaarbeek/Schaerbeek,50.878513,4.378636,9,8811007,0
8811007:10,Schaarbeek/Schaerbeek,50.878513,4.378636,10,8811007,0
8811007:11,Schaarbeek/Schaerbeek,50.878513,4.378636,11,8811007,0
8811007:12,Schaarbeek/Schaerbeek,50.878513,4.378636,12,8811007,0
8811007:13,Schaarbeek/Schaerbeek,50.878513,4.378636,13,8811007,0
8811007:14,Schaarbeek/Schaerbeek,50.878513,4.378636,14,8811007,0
8811007:15,Schaarbeek/Schaerbeek,50.878513,4.378636,15,8811007,0
8811106,Evere,50.86778,4.400965,,,1
8811106:0,Evere,50.86778,4.400965,,8811106,0
8811106:1,Evere,50.86778,4.400965,1,8811106,0
8811106:2,Evere,50.86778,4.400965,2,8811106,0
8811130,Haren-Sud/Haren-Zuid,50.889696,4.415357,,,1
8811130:0,Haren-Sud/Haren-Zuid,50.889696,4.415357,,8811130,0
8811130:1,Haren-Sud/Haren-Zuid,50.889696,4.415357,1,8811130,0
8811130:2,Haren-Sud/Haren-Zuid,50.889696,4.415357,2,8811130,0
8811130:3,Haren-Sud/Haren-Zuid,50.889696,4.415357,3,8811130,0
8811130:4,Haren-Sud/Haren-Zuid,50.889696,4.415357,4,8811130,0
8811148,Buda,50.907495,4.417074,,,1
8811148:0,Buda,50.907495,4.417074,,8811148,0
8811148:1,Buda,50.907495,4.417074,1,8811148,0
8811148:2,Buda,50.907495,4.417074,2,8811148,0
8811155,Haren,50.888878,4.419978,,,1
8811155:0,Haren,50.888878,4.419978,,8811155,0
8811155:1,Haren,50.888878,4.419978,1,8811155,0
8811155:2,Haren,50.888878,4.419978,2,8811155,0
8811163,Bordet,50.877785,4.410026,,,1
8811163:0,Bordet,50.877785,4.410026,,8811163,0
8811163:1,Bordet,50.877785,4.410026,1,8811163,0
8811163:2,Bordet,50.877785,4.410026,2,8811163,0
8811171,Meiser,50.854072,4.394421,,,1
8811171:0,Meiser,50.854072,4.394421,,8811171,0
8811171:1,Meiser,50.854072,4.394421,1,8811171,0
8811171:2,Meiser,50.854072,4.394421,2,8811171,0
8811189,Vilvoorde,50.924583,4.432823,,,1
8811189:0,Vilvoorde,50.924583,4.432823,,8811189,0
8811189:1,Vilvoorde,50.924583,4.432823,1,8811189,0
8811189:2,Vilvoorde,50.924583,4.432823,2,8811189,0
8811189:3,Vilvoorde,50.924583,4.432823,3,8811189,0
8811189:4,Vilvoorde,50.924583,4.432823,4,8811189,0
8811189:5,Vilvoorde,50.924583,4.432823,5,8811189,0
8811189:6,Vilvoorde,50.924583,4.432823,6,8811189,0
8811197,Merode,50.839284,4.398934,,,1
8811197:0,Merode,50.839284,4.398934,,8811197,0
8811197:1,Merode,50.839284,4.398934,1,8811197,0
8811197:2,Merode,50.839284,4.398934,2,8811197,0
8811205,Delta,50.818357,4.403869,,,1
8811205:0,Delta,50.818357,4.403869,,8811205,0
8811205:1,Delta,50.818357,4.403869,1,8811205,0
8811205:2,Delta,50.818357,4.403869,2,8811205,0
8811213,Diegem,50.890478,4.442774,,,1
8811213:0,Diegem,50.890478,4.442774,,8811213,0
8811213:1,Diegem,50.890478,4.442774,1,8811213,0
8811213:2,Diegem,50.890478,4.442774,2,8811213,0
8811213:3,Diegem,50.890478,4.442774,3,8811213,0
8811213:4,Diegem,50.890478,4.442774,4,8811213,0
8811221,Zaventem,50.885723,4.469886,,,1
8811221:0,Zaventem,50.885723,4.469886,,8811221,0
8811221:1,Zaventem,50.885723,4.469886,1,8811221,0
8811221:2,Zaventem,50.885723,4.469886,2,8811221,0
8811221:3,Zaventem,50.885723,4.469886,3,8811221,0
8811221:4,Zaventem,50.885723,4.469886,4,8811221,0
8811247,Nossegem,50.883314,4.506112,,,1
8811247:0,Nossegem,50.883314,4.506112,,8811247,0
8811247:1,Nossegem,50.883314,4.506112,1,8811247,0
8811247:2,Nossegem,50.883314,4.506112,2,8811247,0
8811247:3,Nossegem,50.883314,4.506112,3,8811247,0
8811247:4,Nossegem,50.883314,4.506112,4,8811247,0
8811254,Kortenberg,50.893067,4.543301,,,1
8811254:0,Kortenberg,50.893067,4.543301,,8811254,0
8811254:1,Kortenberg,50.893067,4.543301,1,8811254,0
8811254:2,Kortenberg,50.893067,4.543301,2,8811254,0
8811254:3,Kortenberg,50.893067,4.543301,3,8811254,0
8811254:4,Kortenberg,50.893067,4.543301,4,8811254,0
8811262,Erps-Kwerps,50.89651,4.585001,,,1
8811262:0,Erps-Kwerps,50.89651,4.585001,,8811262,0
8811262:1,Erps-Kwerps,50.89651,4.585001,1,8811262,0
8811262:2,Erps-Kwerps,50.89651,4.585001,2,8811262,0
8811262:3,Erps-Kwerps,50.89651,4.585001,3,8811262,0
8811262:4,Erps-Kwerps,50.89651,4.585001,4,8811262,0
8811270,Veltem,50.900519,4.633516,,,1
8811270:0,Veltem,50.900519,4.633516,,8811270,0
8811270:1,Veltem,50.900519,4.633516,1,8811270,0
8811270:2,Veltem,50.900519,4.633516,2,8811270,0
8811270:3,Veltem,50.900519,4.633516,3,8811270,0
8811270:4,Veltem,50.900519,4.633516,4,8811270,0
8811288,Herent,50.90353,4.672188,,,1
8811288:0,Herent,50.90353,4.672188,,8811288,0
8811288:1,Herent,50.90353,4.672188,1,8811288,0
8811288:2,Herent,50.90353,4.672188,2,8811288,0
8811288:3,Herent,50.90353,4.672188,3,8811288,0
8811288:4,Herent,50.90353,4.672188,4,8811288,0
8811304,Brussel-Luxemburg/Bruxelles-Luxembourg,50.838943,4.373674,,,1
8811304:0,Brussel-Luxemburg/Bruxelles-Luxembourg,50.838943,4.373674,,8811304,0
8811304:1,Brussel-Luxemburg/Bruxelles-Luxembourg,50.838943,4.373674,1,8811304,0
8811304:2,Brussel-Luxemburg/Bruxelles-Luxembourg,50.838943,4.373674,2,8811304,0
8811304:3,Brussel-Luxemburg/Bruxelles-Luxembourg,50.838943,4.373674,3,8811304,0
8811304:4,Brussel-Luxemburg/Bruxelles-Luxembourg,50.838943,4.373674,4,8811304,0
8811304:5,Brussel-Luxemburg/Bruxelles-Luxembourg,50.838943,4.373674,5,8811304,0
8811304:6,Brussel-Luxemburg/Bruxelles-Luxembourg,50.838943,4.373674,6,8811304,0
8811411,Etterbeek,50.822187,4.389513,,,1
8811411:0,Etterbeek,50.822187,4.389513,,8811411,0
8811411:1,Etterbeek,50.822187,4.389513,1,8811411,0
8811411:2,Etterbeek,50.822187,4.389513,2,8811411,0
8811411:3,Etterbeek,50.822187,4.389513,3,8811411,0
8811411:4,Etterbeek,50.822187,4.389513,4,8811411,0
8811429,Watermaal/Watermael,50.80917,4.399887,,,1
8811429:0,Watermaal/Watermael,50.80917,4.399887,,8811429,0
8811429:1,Watermaal/Watermael,50.80917,4.399887,1,8811429,0
8811429:2,Watermaal/Watermael,50.80917,4.399887,2,8811429,0
8811429:3,Watermaal/Watermael,50.80917,4.399887,3,8811429,0
8811437,Bosvoorde/Boitsfort,50.794698,4.408112,,,1
8811437:0,Bosvoorde/Boitsfort,50.794698,4.408112,,8811437,0
8811437:1,Bosvoorde/Boitsfort,50.794698,4.408112,1,8811437,0
8811437:2,Bosvoorde/Boitsfort,50.794698,4.408112,2,8811437,0
8811445,Groenendaal,50.766103,4.449489,,,1
8811445:0,Groenendaal,50.766103,4.449489,,8811445,0
8811445:1,Groenendaal,50.766103,4.449489,1,8811445,0
8811445:2,Groenendaal,50.766103,4.449489,2,8811445,0
8811460,Hoeilaart,50.760161,4.467414,,,1
8811460:0,Hoeilaart,50.760161,4.467414,,8811460,0
8811460:1,Hoeilaart,50.760161,4.467414,1,8811460,0
8811460:2,Hoeilaart,50.760161,4.467414,2,8811460,0
8811510,La Hulpe,50.737958,4.49706,,,1
8811510:0,La Hulpe,50.737958,4.49706,,8811510,0
8811510:1,La Hulpe,50.737958,4.49706,1,8811510,0
8811510:2,La Hulpe,50.737958,4.49706,2,8811510,0
8811510:3,La Hulpe,50.737958,4.49706,3,8811510,0
8811528,Genval,50.725697,4.514832,,,1
8811528:0,Genval,50.725697,4.514832,,8811528,0
8811528:1,Genval,50.725697,4.514832,1,8811528,0
8811528:2,Genval,50.725697,4.514832,2,8811528,0
8811528:3,Genval,50.725697,4.514832,3,8811528,0
8811536,Rixensart,50.711413,4.532855,,,1
8811536:0,Rixensart,50.711413,4.532855,,8811536,0
8811536:1,Rixensart,50.711413,4.532855,1,8811536,0
8811536:2,Rixensart,50.711413,4.532855,2,8811536,0
8811544,Profondsart,50.693758,4.549153,,,1
8811544:0,Profondsart,50.693758,4.549153,,8811544,0
8811544:1,Profondsart,50.693758,4.549153,1,8811544,0
8811544:2,Profondsart,50.693758,4.549153,2,8811544,0
8811601,Ottignies,50.673667,4.56936,,,1
8811601:0,Ottignies,50.673667,4.56936,,8811601,0
8811601:1,Ottignies,50.673667,4.56936,1,8811601,0
8811601:2,Ottignies,50.673667,4.56936,2,8811601,0
8811601:3,Ottignies,50.673667,4.56936,3,8811601,0
8811601:4,Ottignies,50.673667,4.56936,4,8811601,0
8811601:5,Ottignies,50.673667,4.56936,5,8811601,0
8811601:6,Ottignies,50.673667,4.56936,6,8811601,0
8811601:7,Ottignies,50.673667,4.56936,7,8811601,0
8811601:8,Ottignies,50.673667,4.56936,8,8811601,0
8811601:9,Ottignies,50.673667,4.56936,9,8811601,0
8811601:10,Ottignies,50.673667,4.56936,10,8811601,0
8811601:11,Ottignies,50.673667,4.56936,11,8811601,0
8811635,Limal,50.69214,4.575302,,,1
8811635:0,Limal,50.69214,4.575302,,8811635,0
8811635:1,Limal,50.69214,4.575302,1,8811635,0
8811635:2,Limal,50.69214,4.575302,2,8811635,0
8811676,Louvain-la-Neuve-Université,50.669793,4.615745,,,1
8811676:0,Louvain-la-Neuve-Université,50.669793,4.615745,,8811676,0
8811676:1,Louvain-la-Neuve-Université,50.669793,4.615745,1,8811676,0
8811676:2,Louvain-la-Neuve-Université,50.669793,4.615745,2,8811676,0
8811676:3,Louvain-la-Neuve-Université,50.669793,4.615745,3,8811676,0
8811718,Bierges-Walibi,50.707772,4.594746,,,1
8811718:0,Bierges-Walibi,50.707772,4.594746,,8811718,0
8811718:1,Bierges-Walibi,50.707772,4.594746,1,8811718,0
8811718:2,Bierges-Walibi,50.707772,4.594746,2,8811718,0
8811726,Wavre,50.716267,4.604778,,,1
8811726:0,Wavre,50.716267,4.604778,,8811726,0
8811726:1,Wavre,50.716267,4.604778,1,8811726,0
8811726:2,Wavre,50.716267,4.604778,2,8811726,0
8811726:3,Wavre,50.716267,4.604778,3,8811726,0
8811734,Basse-Wavre,50.72442,4.621651,,,1
8811734:0,Basse-Wavre,50.72442,4.621651,,8811734,0
8811734:1,Basse-Wavre,50.72442,4.621651,1,8811734,0
8811734:2,Basse-Wavre,50.72442,4.621651,2,8811734,0
8811742,Gastuche,50.736646,4.649598,,,1
8811742:0,Gastuche,50.736646,4.649598,,8811742,0
8811742:1,Gastuche,50.736646,4.649598,1,8811742,0
8811742:2,Gastuche,50.736646,4.649598,2,8811742,0
8811759,Archennes,50.754345,4.662444,,,1
8811759:0,Archennes,50.754345,4.662444,,8811759,0
8811759:1,Archennes,50.754345,4.662444,1,8811759,0
8811759:2,Archennes,50.754345,4.662444,2,8811759,0
8811767,Florival,50.761501,4.653868,,,1
8811767:0,Florival,50.761501,4.653868,,8811767,0
8811767:1,Florival,50.761501,4.653868,1,8811767,0
8811767:2,Florival,50.761501,4.653868,2,8811767,0
8811775,Pécrot,50.778517,4.651486,,,1
8811775:0,Pécrot,50.778517,4.651486,,8811775,0
8811775:1,Pécrot,50.778517,4.651486,1,8811775,0
8811775:2,Pécrot,50.778517,4.651486,2,8811775,0
8811817,Ceroux-Mousty,50.659941,4.569046,,,1
8811817:0,Ceroux-Mousty,50.659941,4.569046,,8811817,0
8811817:1,Ceroux-Mousty,50.659941,4.569046,1,8811817,0
8811817:2,Ceroux-Mousty,50.659941,4.569046,2,8811817,0
8811825,Court-Saint-Étienne,50.645567,4.565819,,,1
8811825:0,Court-Saint-Étienne,50.645567,4.565819,,8811825,0
8811825:1,Court-Saint-Étienne,50.645567,4.565819,1,8811825,0
8811825:2,Court-Saint-Étienne,50.645567,4.565819,2,8811825,0
8811916,Brussel-Schuman/Bruxelles-Schuman,50.843276,4.380722,,,1
8811916:0,Brussel-Schuman/Bruxelles-Schuman,50.843276,4.380722,,8811916,0
8811916:1,Brussel-Schuman/Bruxelles-Schuman,50.843276,4.380722,1,8811916,0
8811916:2,Brussel-Schuman/Bruxelles-Schuman,50.843276,4.380722,2,8811916,0
8811916:3,Brussel-Schuman/Bruxelles-Schuman,50.843276,4.380722,3,8811916,0
8811916:4,Brussel-Schuman/Bruxelles-Schuman,50.843276,4.380722,4,8811916,0
8812005,Brussel-Noord/Bruxelles-Nord,50.859663,4.360846,,,1
8812005:0,Brussel-Noord/Bruxelles-Nord,50.859663,4.360846,,8812005,0
8812005:1,Brussel-Noord/Bruxelles-Nord,50.859663,4.360846,1,8812005,0
8812005:2,Brussel-Noord/Bruxelles-Nord,50.859663,4.360846,2,8812005,0
8812005:3,Brussel-Noord/Bruxelles-Nord,50.859663,4.360846,3,8812005,0
8812005:4,Brussel-Noord/Bruxelles-Nord,50.859663,4.360846,4,8812005,0
8812005:5,Brussel-Noord/Bruxelles-Nord,50.859663,4.360846,5,8812005,0
8812005:6,Brussel-Noord/Bruxelles-Nord,50.859663,4.360846,6,8812005,0
8812005:7,Brussel-Noord/Bruxelles-Nord,50.859663,4.360846,7,8812005,0
8812005:8,Brussel-Noord/Bruxelles-Nord,50.859663,4.360846,8,8812005,0
8812005:9,Brussel-Noord/Bruxelles-Nord,50.859663,4.360846,9,8812005,0
8812005:10,Brussel-Noord/Bruxelles-Nord,50.859663,4.360846,10,8812005,0
8812005:11,Brussel-Noord/Bruxelles-Nord,50.859663,4.360846,11,8812005,0
8812005:12,Brussel-Noord/Bruxelles-Nord,50.859663,4.360846,12,8812005,0
8812013,Simonis,50.863645,4.32898,,,1
8812013:0,Simonis,50.863645,4.32898,,8812013,0
8812013:1,Simonis,50.863645,4.32898,1,8812013,0
8812013:2,Simonis,50.863645,4.32898,2,8812013,0
8812021,Bockstael,50.87943,4.348513,,,1
8812021:0,Bockstael,50.87943,4.348513,,8812021,0
8812021:1,Bockstael,50.87943,4.348513,1,8812021,0
8812021:2,Bockstael,50.87943,4.348513,2,8812021,0
8812047,Jette,50.880833,4.32622,,,1
8812047:0,Jette,50.880833,4.32622,,8812047,0
8812047:1,Jette,50.880833,4.32622,1,8812047,0
8812047:2,Jette,50.880833,4.32622,2,8812047,0
8812047:3,Jette,50.880833,4.32622,3,8812047,0
8812047:4,Jette,50.880833,4.32622,4,8812047,0
8812062,Zellik,50.890028,4.274541,,,1
8812062:0,Zellik,50.890028,4.274541,,8812062,0
8812062:1,Zellik,50.890028,4.274541,1,8812062,0
8812062:2,Zellik,50.890028,4.274541,2,8812062,0
8812070,Asse,50.906488,4.207985,,,1
8812070:0,Asse,50.906488,4.207985,,8812070,0
8812070:1,Asse,50.906488,4.207985,1,8812070,0
8812070:2,Asse,50.906488,4.207985,2,8812070,0
8812112,Mollem,50.933473,4.216965,,,1
8812112:0,Mollem,50.933473,4.216965,,8812112,0
8812112:1,Mollem,50.933473,4.216965,1,8812112,0
8812112:2,Mollem,50.933473,4.216965,2,8812112,0
8812120,Merchtem,50.954958,4.222718,,,1
8812120:0,Merchtem,50.954958,4.222718,,8812120,0
8812120:1,Merchtem,50.954958,4.222718,1,8812120,0
8812120:2,Merchtem,50.954958,4.222718,2,8812120,0
8812146,Opwijk,50.974779,4.187319,,,1
8812146:0,Opwijk,50.974779,4.187319,,8812146,0
8812146:1,Opwijk,50.974779,4.187319,1,8812146,0
8812146:2,Opwijk,50.974779,4.187319,2,8812146,0
8812146:3,Opwijk,50.974779,4.187319,3,8812146,0
8812153,Heizijde,50.989593,4.156171,,,1
8812153:0,Heizijde,50.989593,4.156171,,8812153,0
8812153:1,Heizijde,50.989593,4.156171,1,8812153,0
8812153:2,Heizijde,50.989593,4.156171,2,8812153,0
8812161,Lebbeke,51.005009,4.134372,,,1
8812161:0,Lebbeke,51.005009,4.134372,,8812161,0
8812161:1,Lebbeke,51.005009,4.134372,1,8812161,0
8812161:2,Lebbeke,51.005009,4.134372,2,8812161,0
8812211,Sint-Agatha-Berchem/Berchem-Sainte-Agathe,50.872625,4.289895,,,1
8812211:0,Sint-Agatha-Berchem/Berchem-Sainte-Agathe,50.872625,4.289895,,8812211,0
8812211:1,Sint-Agatha-Berchem/Berchem-Sainte-Agathe,50.872625,4.289895,1,8812211,0
8812211:2,Sint-Agatha-Berchem/Berchem-Sainte-Agathe,50.872625,4.289895,2,8812211,0
8812229,Groot-Bijgaarden,50.868337,4.273543,,,1
8812229:0,Groot-Bijgaarden,50.868337,4.273543,,8812229,0
8812229:1,Groot-Bijgaarden,50.868337,4.273543,1,8812229,0
